ARRIVAL_DELAY,DISTANCE,SCHEDULED_TIME,MONTH,SCHED_DEP_HOUR,SCHED_ARR_HOUR,FLIGHT_COUNT,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT
-6.0,456,115.0,12,6,7,27,4,RIC,DTW
73.0,882,135.0,1,18,21,86,3,STL,MCO
-8.0,641,124.0,10,15,16,22,7,11298,11292
-14.0,663,120.0,6,8,10,185,3,BWI,JAX
9.0,408,94.0,4,6,8,22,2,JAN,DFW
-13.0,1521,235.0,10,13,14,11,3,13232,12889
18.0,808,143.0,4,19,21,179,4,CLT,MCI
-26.0,1184,170.0,3,9,13,120,3,DAL,DCA
27.0,483,85.0,7,20,22,73,3,BNA,JAX
-27.0,321,95.0,7,19,21,14,4,SDF,ATL
60.0,762,138.0,5,21,23,581,1,ATL,LGA
-1.0,956,154.0,10,18,20,4,4,13891,14747
53.0,1751,265.0,7,20,22,184,3,MDW,PDX
-13.0,427,92.0,1,6,7,48,1,RDU,JFK
4.0,302,60.0,11,12,13,116,6,HOU,MSY
-7.0,285,74.0,4,20,21,438,7,DFW,AEX
-1.0,232,63.0,9,15,16,10,7,DSM,MSP
42.0,1023,179.0,7,18,21,60,2,PBI,EWR
289.0,1208,187.0,5,15,20,260,2,IAH,DCA
-2.0,1205,200.0,12,7,8,438,4,DFW,SNA
24.0,1035,171.0,4,14,17,60,5,PBI,LGA
88.0,306,80.0,1,21,22,184,1,MDW,DSM
16.0,1250,184.0,8,18,22,121,5,SLC,ORD
183.0,925,165.0,6,17,20,260,1,IAH,ORD
-9.0,399,85.0,12,6,7,23,5,ANC,BET
34.0,854,142.0,7,19,22,260,3,IAH,MCO
1.0,1005,175.0,2,20,22,214,4,MCO,ORD
76.0,1183,167.0,2,6,10,60,2,MSY,LGA
102.0,479,102.0,7,17,19,36,5,CMH,LGA
151.0,456,88.0,6,12,14,13,3,MYR,LBE
19.0,1032,173.0,11,14,16,22,4,HPN,TPA
-21.0,1086,172.0,7,10,13,181,7,DTW,PBI
26.0,495,98.0,3,19,20,30,7,OKC,DEN
-2.0,2603,330.0,9,11,19,68,2,HNL,PDX
54.0,599,110.0,1,21,23,578,2,ORD,CLT
-3.0,606,125.0,2,9,10,581,2,ATL,ORD
-11.0,1504,229.0,8,12,14,69,5,AUS,SFO
-15.0,759,130.0,11,6,9,28,6,ABQ,HOU
-15.0,1849,240.0,11,10,16,196,1,PHX,MCO
75.0,937,155.0,7,17,20,184,3,MDW,HOU
63.0,925,176.0,4,17,20,578,2,ORD,IAH
-13.0,1535,237.0,9,17,19,164,3,MSP,LAX
103.0,920,150.0,6,21,23,124,3,TPA,PHL
-8.0,2355,293.0,9,13,21,29,6,OGG,SJC
17.0,591,110.0,5,21,0,184,2,MDW,ATL
1.0,783,152.0,10,6,8,4,4,10529,13930
125.0,1947,246.0,12,22,6,366,7,LAX,ATL
36.0,451,80.0,12,12,15,366,2,LAX,TUS
-12.0,337,80.0,10,13,15,8,2,13796,12892
-13.0,419,118.0,11,11,12,229,7,LGA,CLE
15.0,456,86.0,4,14,16,5,7,LBE,MYR
0.0,1990,319.0,4,7,10,180,3,JFK,SLC
28.0,1514,249.0,12,21,23,578,4,ORD,LAS
-1.0,484,103.0,6,22,22,581,3,ATL,STL
21.0,1235,214.0,3,17,20,185,3,BWI,IAH
-12.0,448,90.0,5,9,10,86,4,STL,MSP
-5.0,1096,176.0,4,8,11,124,6,MIA,LGA
30.0,820,150.0,6,15,18,217,7,EWR,JAX
32.0,335,90.0,3,19,20,34,2,PIT,LGA
17.0,469,98.0,6,11,12,8,3,MFE,DFW
15.0,2282,347.0,3,18,20,179,1,CLT,PDX
48.0,317,85.0,7,15,17,581,5,ATL,MYR
-25.0,529,124.0,3,7,9,19,5,ORF,DTW
22.0,522,113.0,12,10,11,22,2,BOI,SFO
-15.0,588,119.0,4,8,9,121,6,SLC,SNA
-5.0,651,119.0,6,12,13,181,4,DTW,OMA
6.0,110,56.0,1,11,12,15,2,PSP,LAX
52.0,481,90.0,5,22,23,581,3,ATL,RIC
-11.0,447,94.0,8,20,21,240,1,SFO,SAN
-2.0,1121,166.0,12,9,12,438,5,DFW,MIA
-3.0,1154,197.0,10,9,10,4,4,11066,11292
50.0,292,101.0,8,19,20,229,2,LGA,BUF
152.0,1024,152.0,7,17,21,182,4,SEA,DEN
19.0,1546,243.0,11,17,19,214,6,MCO,DEN
17.0,361,95.0,2,8,10,185,3,BWI,CLT
-8.0,528,99.0,4,8,11,164,3,MSP,DTW
15.0,247,79.0,12,8,9,116,4,HOU,DFW
-12.0,67,44.0,11,11,12,578,7,ORD,MKE
13.0,2504,300.0,2,14,21,17,6,KOA,LAX
-37.0,760,155.0,8,6,9,180,4,JFK,ATL
18.0,1183,229.0,1,17,19,229,4,LGA,MSY
53.0,2248,352.0,7,19,22,180,2,JFK,LAS
16.0,697,125.0,2,20,22,67,5,SJC,SEA
22.0,944,168.0,1,21,0,180,5,JFK,MCO
9.0,396,85.0,5,11,12,5,3,LRD,DFW
1.0,1197,174.0,12,10,13,60,4,PBI,BOS
10.0,692,111.0,8,13,16,378,3,DEN,CID
26.0,1012,170.0,1,18,20,124,4,TPA,ORD
-9.0,325,65.0,5,18,19,90,2,OAK,BUR
-2.0,151,65.0,1,8,10,2,6,HSV,ATL
111.0,867,161.0,6,20,22,172,7,BOS,ORD
15.0,282,71.0,5,17,18,33,6,OMA,MSP
-6.0,425,99.0,4,12,13,61,5,CLE,JFK
82.0,488,112.0,2,12,14,181,7,DTW,EWR
160.0,1303,211.0,1,17,19,260,4,IAH,SAN
1.0,472,96.0,6,6,7,33,1,OMA,DEN
-14.0,130,60.0,3,17,18,48,5,RDU,CLT
14.0,641,128.0,7,17,18,438,5,DFW,DEN
1.0,270,63.0,11,8,9,581,2,ATL,JAX
-21.0,69,30.0,4,20,21,3,6,MEI,PIB
-15.0,771,147.0,11,6,8,16,1,TYS,IAH
-2.0,925,170.0,7,6,9,260,5,IAH,ORD
58.0,210,65.0,7,18,19,34,2,PIT,BWI
24.0,361,85.0,4,19,20,185,2,BWI,CLT
155.0,1085,194.0,12,14,17,124,2,MIA,EWR
47.0,985,155.0,5,11,14,438,5,DFW,MCO
76.0,1464,236.0,4,17,19,438,7,DFW,SFO
120.0,1608,250.0,6,1,5,40,3,SJU,EWR
-14.0,931,151.0,4,15,18,438,6,DFW,GRR
156.0,944,177.0,2,17,20,180,1,JFK,MCO
40.0,641,124.0,12,18,19,438,2,DFW,DEN
-3.0,692,129.0,11,10,11,581,7,ATL,MCI
92.0,558,106.0,10,20,21,10,6,14869,13891
2.0,239,60.0,9,15,16,116,7,HOU,DAL
8.0,594,118.0,10,11,12,47,4,10397,13303
-14.0,118,61.0,5,20,20,3,5,MKG,ORD
19.0,733,153.0,6,9,10,229,7,LGA,ORD
-13.0,950,174.0,4,19,22,229,2,LGA,MCO
248.0,1182,195.0,3,21,23,118,6,FLL,ORD
-20.0,2586,340.0,8,13,22,240,5,SFO,JFK
20.0,602,118.0,8,11,12,378,7,DEN,PHX
3.0,273,82.0,6,22,23,180,5,JFK,PWM
44.0,867,169.0,10,15,17,15,4,10721,13930
15.0,184,82.0,11,7,8,172,1,BOS,LGA
-1.0,746,139.0,6,10,13,217,3,EWR,ATL
25.0,158,54.0,12,17,18,10,1,FAT,SFO
71.0,262,71.0,11,22,23,240,7,SFO,SBA
67.0,529,106.0,8,20,21,179,1,CLT,EWR
-29.0,733,160.0,10,9,10,13,5,12953,13930
298.0,2475,385.0,3,17,20,180,7,JFK,LAX
22.0,197,65.0,7,16,17,29,4,ONT,LAS
21.0,1452,204.0,4,23,4,378,4,DEN,IAD
-9.0,436,84.0,8,22,23,121,3,SLC,MSO
3.0,1246,200.0,5,10,12,120,2,DAL,LAX
133.0,451,80.0,5,12,13,366,1,LAX,TUS
37.0,674,106.0,9,19,22,60,7,MSY,FLL
-17.0,1440,212.0,6,7,12,196,2,PHX,ORD
-15.0,977,165.0,7,20,21,37,3,IND,DEN
35.0,1199,191.0,7,13,15,581,4,ATL,DEN
39.0,460,85.0,1,17,18,120,1,DAL,MCI
40.0,423,85.0,6,7,8,33,4,OMA,MDW
7.0,1927,261.0,8,6,12,121,5,SLC,PHL
21.0,922,145.0,5,15,18,438,4,DFW,CAE
224.0,213,84.0,8,12,13,118,7,DCA,JFK
347.0,1023,170.0,3,14,17,60,1,PBI,EWR
22.0,192,66.0,4,19,20,214,4,MCO,MIA
-3.0,1027,170.0,8,7,9,5,7,PWM,ATL
19.0,1744,253.0,7,6,8,578,5,ORD,LAX
36.0,1598,235.0,12,22,1,40,5,SJU,JFK
-20.0,542,107.0,3,11,13,16,1,ICT,IAH
161.0,292,95.0,7,15,16,27,4,RIC,LGA
19.0,1055,152.0,5,20,1,266,2,LAS,DFW
20.0,1069,186.0,2,13,16,180,4,JFK,FLL
19.0,643,117.0,4,19,21,260,6,IAH,MCI
262.0,493,105.0,1,16,19,10,4,FAT,PHX
-5.0,882,150.0,1,11,12,214,1,MCO,STL
22.0,837,155.0,2,14,17,60,4,MSY,ORD
32.0,844,167.0,2,18,20,37,1,IND,IAH
15.0,853,149.0,4,12,14,438,3,DFW,MKE
-2.0,1694,260.0,7,15,17,52,5,MKE,SEA
-18.0,764,135.0,1,6,9,73,4,BNA,LGA
39.0,1237,191.0,8,19,22,172,7,BOS,FLL
30.0,1444,220.0,7,17,19,184,2,MDW,PHX
70.0,507,95.0,4,11,13,196,5,PHX,SLC
6.0,399,84.0,4,11,12,118,1,DCA,BOS
33.0,627,112.0,6,19,22,378,4,DEN,FAR
54.0,1679,217.0,12,23,5,378,1,DEN,PBI
6.0,1468,200.0,8,12,17,90,1,OAK,DAL
0.0,468,99.0,6,14,16,179,3,CLT,MCO
-4.0,333,65.0,8,10,11,29,5,ONT,SJC
90.0,258,76.0,3,6,7,578,4,ORD,STL
-17.0,689,137.0,4,12,13,581,5,ATL,IAH
110.0,1092,205.0,3,20,22,217,1,EWR,MCI
4.0,1773,266.0,9,9,11,179,2,CLT,PHX
-4.0,846,134.0,10,15,19,5,4,14908,11292
-12.0,632,118.0,8,7,8,181,4,DTW,BOS
-6.0,507,100.0,12,7,8,121,6,SLC,PHX
-13.0,1120,185.0,7,12,14,45,6,RSW,ORD
23.0,691,117.0,2,20,22,438,3,DFW,MLI
-15.0,1197,179.0,7,5,8,578,4,ORD,MIA
15.0,2434,324.0,10,7,15,5,5,14908,11618
-10.0,2296,345.0,11,20,23,179,2,CLT,SFO
39.0,693,137.0,2,8,11,578,2,ORD,OKC
-7.0,1235,204.0,11,8,9,438,3,DFW,LAX
-5.0,191,66.0,7,6,8,40,2,SAT,IAH
49.0,391,75.0,6,21,22,366,1,LAX,RNO
15.0,674,120.0,5,8,9,581,1,ATL,TUL
-22.0,1024,162.0,8,7,10,182,1,SEA,DEN
25.0,2465,371.0,6,18,21,180,6,JFK,LGB
3.0,2611,330.0,6,14,23,366,2,LAX,BOS
-3.0,728,139.0,6,12,15,172,1,BOS,CLT
43.0,1076,176.0,6,11,14,118,3,FLL,LGA
49.0,1744,278.0,7,18,21,578,5,ORD,LAX
24.0,240,65.0,1,9,9,581,1,ATL,ECP
23.0,612,138.0,3,16,18,118,7,DCA,ORD
16.0,239,65.0,2,18,19,120,2,DAL,HOU
0.0,2248,289.0,12,11,19,266,6,LAS,JFK
0.0,565,104.0,4,6,8,10,5,PIA,ATL
26.0,980,170.0,11,20,22,127,5,PHL,MSP
-20.0,932,155.0,9,11,13,118,3,FLL,CVG
-14.0,341,83.0,9,9,11,22,5,JAN,ATL
-18.0,927,145.0,5,6,8,61,6,CLE,TPA
73.0,332,72.0,8,10,11,181,3,DTW,ELM
15.0,451,81.0,1,15,18,366,6,LAX,TUS
-10.0,1824,275.0,10,16,17,5,7,11042,12889
-22.0,1235,188.0,12,12,17,366,5,LAX,DFW
35.0,177,57.0,6,20,21,118,3,FLL,MCO
28.0,2342,335.0,7,18,21,124,7,MIA,LAX
-9.0,1262,200.0,6,8,10,29,1,MEM,SLC
-10.0,2611,320.0,1,21,6,366,5,LAX,BOS
-8.0,946,168.0,5,8,11,172,3,BOS,ATL
5.0,526,102.0,12,15,17,581,4,ATL,PIT
-15.0,563,102.0,6,9,11,61,4,CLE,BOS
-7.0,1024,155.0,12,15,19,182,4,SEA,DEN
81.0,740,155.0,6,18,22,578,6,ORD,JFK
-1.0,1979,270.0,9,9,16,366,7,LAX,DTW
18.0,946,170.0,2,17,20,185,1,BWI,MIA
4.0,247,68.0,3,13,14,438,6,DFW,SAT
44.0,632,114.0,1,21,23,181,7,DTW,BOS
-16.0,158,68.0,4,13,14,10,4,FAT,SFO
46.0,2846,402.0,6,15,19,578,4,ORD,ANC
-9.0,501,99.0,10,16,19,1,1,11638,14869
54.0,280,84.0,4,21,22,127,1,PHL,BOS
143.0,337,70.0,5,18,19,90,1,OAK,LAX
32.0,1108,155.0,2,14,17,120,3,DAL,FLL
-5.0,1947,275.0,7,9,16,366,4,LAX,ATL
0.0,476,99.0,6,7,9,24,2,BDL,CLE
165.0,1546,232.0,7,14,16,214,3,MCO,DEN
-23.0,607,139.0,1,16,18,13,6,SYR,ORD
29.0,1609,253.0,5,21,23,260,4,IAH,SMF
7.0,2173,335.0,2,18,21,118,7,FLL,LAS
-21.0,738,135.0,4,10,13,52,4,MKE,LGA
49.0,302,60.0,4,21,22,116,5,HOU,MSY
3.0,481,105.0,3,16,18,27,2,RIC,ATL
-5.0,1590,240.0,5,15,16,37,5,IND,LAS
6.0,771,133.0,7,6,7,16,4,TYS,IAH
54.0,957,154.0,3,14,16,181,2,DTW,MCO
14.0,758,129.0,8,20,22,214,5,MCO,IAD
42.0,308,77.0,8,21,23,366,2,LAX,SJC
4.0,405,80.0,9,15,17,68,1,MCI,MDW
64.0,425,87.0,5,20,21,181,3,DTW,ABE
17.0,900,155.0,10,15,17,12,7,11433,13851
-17.0,811,133.0,2,9,11,124,3,TPA,IAD
-28.0,920,180.0,1,10,12,179,6,CLT,HOU
46.0,551,113.0,3,20,21,581,5,ATL,SHV
99.0,781,125.0,8,13,16,116,4,HOU,TPA
106.0,337,75.0,12,20,22,366,4,LAX,SFO
7.0,192,65.0,12,13,15,11,2,SHV,IAH
50.0,405,85.0,8,18,19,184,4,MDW,MCI
-10.0,621,105.0,8,9,11,67,5,SJC,PHX
19.0,2917,362.0,6,13,22,68,6,HNL,PHX
-30.0,1546,240.0,5,15,17,214,7,MCO,DEN
18.0,2173,267.0,11,22,6,266,5,LAS,FLL
-19.0,507,100.0,11,9,11,121,3,SLC,PHX
-11.0,447,90.0,8,6,7,36,1,CMH,ATL
-25.0,526,108.0,7,6,8,34,3,PIT,ATL
56.0,287,85.0,2,13,14,14,4,SDF,ORD
32.0,529,123.0,6,15,17,217,3,EWR,CLT
80.0,423,80.0,6,22,23,184,5,MDW,OMA
29.0,438,100.0,5,16,18,578,5,ORD,SGF
17.0,455,88.0,11,7,8,6,6,BIL,DEN
18.0,436,80.0,8,21,22,60,4,MSY,DAL
21.0,331,72.0,3,22,23,179,4,CLT,DCA
28.0,391,84.0,1,13,15,121,6,SLC,DEN
27.0,1120,185.0,12,15,17,45,3,RSW,ORD
20.0,607,137.0,7,18,19,13,2,SYR,ORD
6.0,1068,161.0,5,6,10,86,1,STL,MIA
-5.0,134,56.0,4,21,21,581,3,ATL,BHM
32.0,2565,381.0,7,19,22,217,5,EWR,SFO
87.0,868,147.0,9,6,10,196,2,PHX,DFW
-11.0,430,97.0,7,15,17,61,1,CLE,CLT
-10.0,588,105.0,3,6,8,90,2,OAK,SLC
35.0,309,71.0,1,13,14,9,2,MAF,DFW
15.0,347,70.0,3,12,13,196,2,PHX,ELP
31.0,1440,230.0,1,7,9,578,4,ORD,PHX
-7.0,1091,161.0,9,8,11,214,2,MCO,ORH
19.0,944,185.0,12,15,19,180,7,JFK,MCO
19.0,1464,233.0,4,9,10,438,2,DFW,SFO
22.0,488,80.0,2,19,22,60,3,MSY,TPA
188.0,1034,156.0,8,8,11,260,7,IAH,MSP
63.0,296,60.0,1,20,21,67,1,SJC,BUR
-7.0,349,90.0,9,7,8,164,4,MSP,MDW
3.0,342,75.0,5,15,16,67,4,SJC,SNA
-32.0,3417,469.0,6,15,18,581,5,ATL,ANC
15.0,1381,190.0,11,13,17,120,7,DAL,LGA
19.0,1222,211.0,11,9,11,260,6,IAH,LAS
25.0,2475,327.0,7,23,7,366,1,LAX,JFK
39.0,594,107.0,6,14,17,578,5,ORD,MDT
-36.0,2565,386.0,9,17,20,217,2,EWR,SFO
-5.0,1660,230.0,4,15,20,182,5,SEA,DFW
17.0,488,100.0,12,14,14,124,3,TPA,MSY
-2.0,308,78.0,11,5,6,7,3,BRO,IAH
8.0,373,98.0,2,6,9,10,4,MLI,DTW
149.0,628,107.0,1,15,18,266,7,LAS,DEN
22.0,1416,244.0,6,10,13,229,1,LGA,IAH
15.0,581,106.0,2,7,8,581,5,ATL,FLL
-20.0,271,75.0,11,11,11,581,3,ATL,PNS
-26.0,2442,370.0,12,17,20,118,1,DCA,SFO
7.0,2350,356.0,1,17,20,118,7,DCA,PDX
28.0,460,90.0,3,22,23,120,4,DAL,MCI
-24.0,867,136.0,1,6,9,578,3,ORD,BOS
122.0,594,124.0,5,19,21,7,1,GSP,EWR
-4.0,980,146.0,3,15,18,164,4,MSP,RDU
22.0,1061,166.0,8,13,17,438,6,DFW,RDU
-18.0,862,158.0,11,14,15,378,4,DEN,LAX
48.0,944,147.0,2,20,22,214,3,MCO,JFK
-22.0,861,164.0,10,10,12,15,2,14100,13204
-5.0,748,119.0,6,11,13,6,5,BIL,MSP
-3.0,842,130.0,3,17,20,124,2,TPA,BWI
-6.0,575,103.0,8,6,9,3,5,MFR,SLC
15.0,1014,175.0,3,14,16,73,3,BNA,DEN
-8.0,679,126.0,4,6,8,240,1,SFO,SEA
7.0,605,103.0,6,15,17,182,4,SEA,SMF
1.0,794,120.0,2,13,16,378,1,DEN,SAT
-8.0,631,124.0,1,12,15,118,2,FLL,CLT
27.0,583,110.0,6,15,17,5,4,AVL,EWR
-9.0,214,68.0,4,10,11,16,3,SAV,ATL
-16.0,1014,180.0,12,6,8,73,6,BNA,DEN
-12.0,67,53.0,3,14,15,52,6,MKE,ORD
-16.0,260,77.0,11,6,7,2,5,RKS,DEN
-2.0,589,92.0,4,15,18,378,3,DEN,DSM
-13.0,632,115.0,12,8,10,184,3,MDW,RDU
0.0,1535,244.0,10,17,19,13,7,13487,12892
23.0,683,148.0,3,8,10,12,6,PVD,CLT
4.0,280,84.0,10,20,21,15,2,10721,14100
36.0,429,93.0,3,19,21,24,4,TUL,IAH
-7.0,507,97.0,2,17,19,196,5,PHX,SLC
-23.0,1204,190.0,7,7,10,14,7,ALB,FLL
26.0,937,164.0,5,20,23,214,7,MCO,EWR
26.0,297,67.0,6,15,16,164,3,MSP,MKE
11.0,852,134.0,7,6,9,5,1,PSC,DEN
-10.0,239,60.0,1,12,13,116,3,HOU,DAL
-6.0,308,78.0,2,6,7,366,4,LAX,SJC
-20.0,1209,175.0,3,6,10,120,2,DAL,BWI
-8.0,533,90.0,9,13,15,378,2,DEN,MCI
25.0,157,54.0,7,21,22,181,4,DTW,SBN
-11.0,1546,210.0,2,7,13,378,2,DEN,MCO
95.0,190,65.0,6,17,18,438,3,DFW,AUS
-23.0,694,137.0,12,15,16,581,3,ATL,CID
10.0,954,160.0,5,14,17,366,5,LAX,SEA
31.0,511,113.0,3,20,21,179,4,CLT,MEM
95.0,236,71.0,2,20,21,266,4,LAS,LAX
-4.0,1598,233.0,1,7,11,180,7,JFK,SJU
43.0,2297,285.0,12,16,23,266,7,LAS,BDL
64.0,160,50.0,3,21,22,196,4,PHX,YUM
-10.0,859,142.0,7,12,15,581,5,ATL,BDL
53.0,1246,190.0,7,20,21,120,2,DAL,LAX
23.0,1499,225.0,6,16,22,240,1,SFO,MCI
17.0,528,96.0,9,15,15,181,7,DTW,MSP
-12.0,1521,235.0,10,6,8,11,1,13232,12889
134.0,2422,305.0,2,12,20,182,6,SEA,JFK
-7.0,2381,349.0,10,11,14,15,5,10721,12889
30.0,2586,404.0,4,19,22,180,4,JFK,SFO
27.0,733,131.0,3,18,21,578,1,ORD,LGA
64.0,533,101.0,7,13,16,378,5,DEN,MCI
57.0,738,125.0,4,15,18,52,3,MKE,LGA
271.0,1235,189.0,5,8,13,366,7,LAX,DFW
46.0,1670,260.0,12,16,18,120,1,DAL,SEA
-15.0,1123,214.0,2,12,14,181,2,DTW,DEN
26.0,762,168.0,1,10,13,229,1,LGA,ATL
-6.0,272,60.0,9,21,22,86,3,STL,BNA
22.0,647,119.0,3,16,18,196,1,PHX,SMF
42.0,606,137.0,7,15,16,581,4,ATL,ORD
33.0,746,153.0,2,19,21,217,6,EWR,ATL
22.0,512,85.0,7,20,22,90,3,OAK,BOI
-50.0,1576,244.0,5,12,16,40,7,SJU,PHL
184.0,670,105.0,6,21,22,116,1,HOU,BNA
-30.0,118,64.0,12,19,19,3,4,MKG,ORD
25.0,775,135.0,5,10,11,69,1,AUS,DEN
21.0,404,85.0,5,20,21,60,4,SNA,SMF
-5.0,316,76.0,4,21,22,260,7,IAH,MFE
15.0,937,145.0,12,16,19,116,3,HOU,MDW
12.0,689,139.0,1,16,17,581,3,ATL,IAH
307.0,139,71.0,1,16,17,10,4,MLI,ORD
93.0,991,148.0,11,6,9,67,3,PDX,DEN
70.0,826,136.0,6,19,23,378,4,DEN,MSN
-2.0,600,113.0,8,10,12,45,2,RSW,CLT
-23.0,639,124.0,9,18,19,378,2,DEN,TUS
124.0,1235,198.0,5,15,17,185,5,BWI,IAH
85.0,143,54.0,1,22,22,581,7,ATL,AGS
-18.0,853,148.0,12,7,8,378,4,DEN,SAN
136.0,872,141.0,1,17,21,378,5,DEN,MEM
21.0,563,132.0,3,19,21,172,4,BOS,CLE
-17.0,1444,200.0,9,14,19,196,7,PHX,MDW
9.0,1310,187.0,5,15,19,164,7,MSP,MCO
8.0,308,65.0,9,15,16,366,2,LAX,SJC
-10.0,127,52.0,12,17,18,260,2,IAH,LCH
29.0,1931,262.0,7,23,6,121,1,SLC,MCO
7.0,337,80.0,10,9,11,8,7,13796,12892
54.0,382,70.0,7,20,22,86,4,STL,GRR
42.0,2586,345.0,8,13,22,240,7,SFO,JFK
-29.0,2554,383.0,3,18,22,214,7,MCO,SEA
-11.0,2586,329.0,2,11,20,240,2,SFO,JFK
107.0,1381,235.0,7,10,13,229,2,LGA,DAL
13.0,287,72.0,3,11,13,578,4,ORD,SDF
-16.0,1587,212.0,12,13,18,196,1,PHX,ATL
22.0,651,115.0,5,20,22,240,7,SFO,PHX
-3.0,1452,199.0,2,11,16,378,5,DEN,IAD
-17.0,488,114.0,7,7,9,217,2,EWR,DTW
23.0,1190,179.0,7,22,0,77,6,IAD,IAH
25.0,888,170.0,4,18,20,229,5,LGA,STL
-9.0,1452,235.0,11,15,17,77,4,IAD,DEN
-12.0,594,121.0,1,18,20,581,7,ATL,DTW
6.0,687,115.0,5,12,14,116,6,HOU,STL
41.0,793,135.0,5,6,9,120,6,DAL,MDW
-3.0,2777,377.0,1,21,5,68,6,HNL,ANC
-1.0,489,106.0,10,16,18,3,5,10257,11433
72.0,1400,244.0,3,20,23,217,5,EWR,IAH
2.0,102,32.0,8,20,21,13,4,LIH,HNL
16.0,1023,181.0,2,18,21,217,4,EWR,PBI
-31.0,2537,377.0,10,17,20,15,5,10721,14057
-6.0,271,65.0,11,8,10,184,4,MDW,SDF
96.0,1744,257.0,7,14,20,366,6,LAX,ORD
-6.0,1184,175.0,7,14,17,120,4,DAL,DCA
34.0,787,128.0,8,16,19,260,2,IAH,TPA
23.0,1303,180.0,3,12,16,438,1,DFW,PHL
28.0,909,155.0,6,19,20,378,1,DEN,SMF
2.0,1438,229.0,2,10,12,438,1,DFW,SJC
17.0,814,125.0,5,19,22,86,5,STL,PHL
161.0,1436,225.0,11,7,9,48,1,RDU,DEN
-17.0,590,115.0,6,8,10,60,1,PBI,CLT
77.0,2677,350.0,4,12,21,68,5,HNL,SEA
-14.0,576,129.0,10,6,7,1,1,12389,11292
21.0,302,70.0,6,22,23,60,1,MSY,HOU
37.0,431,121.0,8,17,19,229,2,LGA,RDU
-13.0,304,70.0,7,9,11,120,2,SAN,PHX
-2.0,363,76.0,2,12,13,581,3,ATL,CRW
19.0,2342,288.0,3,22,6,366,6,LAX,FLL
63.0,1372,240.0,2,20,23,217,7,EWR,DFW
-19.0,198,71.0,7,15,16,181,7,DTW,APN
41.0,239,60.0,5,10,11,116,2,HOU,DAL
-6.0,1062,154.0,11,13,16,378,6,DEN,MSY
-21.0,2125,275.0,7,0,7,23,1,ANC,SLC
23.0,1091,162.0,9,19,22,260,4,IAH,CLE
-1.0,937,165.0,5,17,19,184,7,MDW,HOU
-3.0,139,59.0,1,16,17,10,6,MLI,ORD
17.0,1678,215.0,3,23,5,266,7,LAS,CVG
70.0,84,32.0,8,14,15,29,3,OGG,KOA
31.0,196,67.0,1,17,19,1,3,MTJ,DEN
-2.0,356,84.0,4,22,23,581,3,ATL,RDU
52.0,1065,177.0,12,21,0,217,6,EWR,FLL
43.0,199,60.0,5,5,6,3,6,BJI,MSP
9.0,1084,169.0,6,12,14,181,2,DTW,RSW
-13.0,134,49.0,1,12,13,9,6,GRK,DFW
10.0,449,97.0,11,13,14,179,1,CLT,PHL
19.0,980,180.0,2,17,19,127,5,PHL,MSP
-19.0,1021,187.0,11,11,13,61,4,CLE,DFW
-7.0,342,75.0,9,17,18,67,6,SJC,SNA
70.0,1303,211.0,1,21,22,260,6,IAH,SAN
-13.0,589,114.0,7,20,21,581,3,ATL,XNA
-15.0,872,144.0,10,15,15,8,4,10423,14107
25.0,289,70.0,11,22,23,185,5,BWI,ALB
30.0,1379,212.0,7,17,19,260,5,IAH,LAX
16.0,511,99.0,3,7,10,29,4,MEM,CLT
40.0,1020,161.0,7,10,13,164,7,MSP,LGA
29.0,404,96.0,11,19,21,61,3,CLE,EWR
-14.0,310,85.0,3,18,20,118,3,DCA,CLE
-25.0,746,147.0,4,15,17,217,7,EWR,ATL
-7.0,391,90.0,4,6,8,121,2,SLC,DEN
22.0,1065,187.0,8,19,22,217,3,EWR,FLL
-24.0,2434,310.0,2,6,14,67,6,PDX,EWR
-6.0,743,132.0,5,16,19,10,7,DSM,ATL
-3.0,594,117.0,2,14,16,581,7,ATL,DTW
23.0,946,174.0,6,14,17,172,5,BOS,ATL
120.0,500,98.0,7,20,21,581,2,ATL,AEX
41.0,833,143.0,8,17,19,33,4,JAX,LGA
35.0,627,112.0,9,19,22,378,7,DEN,FAR
-11.0,936,142.0,3,19,22,164,2,MSP,BWI
13.0,680,121.0,6,14,17,378,4,DEN,MSP
126.0,581,110.0,2,20,22,581,4,ATL,FLL
-5.0,588,114.0,1,7,9,13,4,LGB,SLC
32.0,399,92.0,7,17,19,1,4,OAJ,ATL
1.0,1055,168.0,10,9,14,17,5,12889,11298
3.0,2329,366.0,6,18,21,118,4,DCA,SEA
2.0,337,80.0,12,11,12,240,1,SFO,LAX
-16.0,1182,190.0,1,13,17,578,6,ORD,FLL
0.0,563,108.0,4,15,16,378,1,DEN,ELP
-10.0,964,173.0,12,14,15,124,4,MIA,IAH
-15.0,74,42.0,10,19,20,2,4,11049,12266
-3.0,313,80.0,10,11,12,26,5,11292,11865
-5.0,954,159.0,5,15,18,366,4,LAX,SEA
66.0,1440,222.0,8,19,20,578,6,ORD,PHX
-11.0,508,106.0,10,16,18,1,5,11823,10397
-18.0,474,111.0,11,9,11,172,1,BOS,RIC
15.0,1721,244.0,10,10,16,17,5,14747,13930
4.0,231,70.0,9,11,13,13,5,LGB,LAS
